わけで,わけで,23220,4,4
よし,よし,23220,0,0
思った,おもった,23220,9,9
調味料,ちょうみりょう,23220,8,10
入れて,いれて,23220,9,9
感じる,かんじる,23220,9,9
するなく,するなく,25317,14,44
入れている,いれている,4064,14,44
気づく,きづく,23220,9,9
座って,すわって,23220,9,9
いて,いて,23220,12,35
ぼおっと,ぼおっと,23220,2,2
過ぎて,すぎて,23220,9,9
座っていて,すわっていて,8314,14,44
もう〜,もう,23220,2,2
症,しょう,23220,8,10
な〜,な,23220,10,24
お兄ちゃん心配症,おにいちゃんしんぱいしょう,19389,14,44
聴き,きき,23220,9,9
屋,や,23220,8,10
買う,かう,23220,9,9
お弁当屋さん,おべんとうやさん,3607,14,44
昨日,さくじつ,23220,8,19
ようやく,ようやく,23220,2,2
熱くなっていた,あつくなっていた,4064,14,44
理解した,りかいした,4064,14,44
ひょっとしたら,ひょっとしたら,23220,2,2
大工,だいく,23220,8,10
れっきとした,れっきとした,23220,1,1
金槌,かなづち,23220,8,10
少なくとも,すくなくとも,23220,2,2
つか,つか,4064,9,9
大工さん,だいくさん,40868,14,44
言えるしれない,いえるしれない,32987,14,44
怒号,どごう,23220,8,17
響き,ひびき,23220,9,9
泣き顔,なきがお,23220,8,10
ふっと,ふっと,23220,2,2
吐く,はく,23220,9,9
ほんの,ほんの,4064,1,1
濡れて,ぬれて,4064,9,9
冷たく,つめたく,23220,0,0
温めて,あたためて,23220,9,9
冷たくなった,つめたくなった,4064,14,44
成長,せいちょう,23220,8,17
考えられるなった,かんがえられるなった,4064,14,44
ことしれない,ことしれない,55331,14,44
成長した,せいちょうした,4064,14,44
振り向く,ふりむく,23220,9,9
頬,ほお,23220,8,10
思いっきり,おもいっきり,4064,2,2
引っ叩いた,ひっぱたいた,4064,9,9
そして,そして,23220,5,5
必ず,かならず,23220,2,2
案の定,あんのじょう,23220,2,2
熱い,あつい,4064,0,0
響いて,ひびいて,23220,9,9
恐らく,おそらく,23220,2,2
とか,とか,23220,12,35
ぐさり,ぐさり,23220,2,2
刺す,さす,4064,9,9
投げて,なげて,23220,9,9
きて,きて,23220,12,35
あるとかない,あるとかない,53210,14,44
投げてきている,なげてきている,4064,14,44
書いた,かいた,23220,9,9
ニンショウシッパイ,ニンショウシッパイ,23220,8,17
忘れ,わすれ,4064,9,9
よっか,よっか,23220,8,10
モチベーション,モチベーション,23220,8,10
落ちて,おちて,23220,9,9
もらって,もらって,23220,12,35
困る,こまる,23220,9,9
頑張って,がんばって,23220,9,9
まぁ南くん,まぁみなみくん,56081,14,44
落ちてもらって,おちてもらって,4064,14,44
頑張ってた,がんばってた,4064,14,44
意見,いけん,23220,8,17
火曜日,かようび,23220,8,19
夕方,ゆうがた,23220,8,19
例,れい,23220,8,10
よって,よって,23220,9,9
夕方また,ゆうがたまた,4064,14,44
はっと,はっと,23220,2,2
覚めた,さめた,23220,9,9
なお,なお,23220,2,2
ケチな,けちな,4064,0,0
こういった,こういった,23220,6,7
機材,きざい,23220,8,10
当たり前の,あたりまえの,23220,0,0
自腹,じばら,4064,8,10
購入,こうにゅう,23220,8,17
購入することなっていた,こうにゅうすることなっていた,54603,14,44
実験機材,じっけんきざい,4064,14,44
そりゃ,そりゃ,4064,7,7
なんちゅう,なんちゅう,23220,8,17
全て,すべて,23220,2,2
異様に,いように,4064,0,0
聞こえる,きこえる,23220,9,9
なんちゅう妹,なんちゅういもうと,57367,14,44
聞こえるの,きこえるの,46732,14,44
困り,こまり,23220,9,9
きった,きった,6258,9,9
困りきった,こまりきった,33702,14,44
見るの,みるの,4064,14,44
開ける,あける,23220,9,9
こ,こ,23220,12,35
合図,あいず,23220,8,17
入った,はいった,23220,9,9
入ってこ,はいってこ,25689,14,44
亜種,あしゅ,23220,8,10
うる,うる,23220,12,35
オープン,おーぷん,23220,8,17
フレームワーク,フレームワーク,23220,8,10
確認,かくにん,23220,8,17
感染しうる,かんせんしうる,4064,14,44
確認された,かくにんされた,62641,14,44
使用している,しようしている,24657,14,44
オープンソース,おーぷんそーす,4064,14,44
フレームワーク上,フレームワークじょう,4064,14,44
炎上,えんじょう,23220,8,17
ことだ,ことだ,23220,4,4
炎上しやすい,えんじょうしやすい,4064,14,44
だが,だが,23220,5,5
しかし,しかし,23220,5,5
堪忍,かんにん,23220,8,17
袋,ふくろ,23220,8,10
緒,お,23220,8,10
切れた,きれた,23220,9,9
同じだった,おなじだった,23220,0,0
堪忍袋,かんにんふくろ,4064,14,44
切れたの,きれたの,45093,14,44
ドツボ,ドツボ,23220,8,10
はまる,はまる,23220,9,9
一方,いっぽう,23220,8,11
バッグ,ばっぐ,23220,8,10
選ぶ,えらぶ,23220,9,9
引けて,ひけて,23220,9,9
している,している,4064,14,44
買い物バッグ,かいものばっぐ,4064,14,44
新鮮な,しんせんな,23220,0,0
眺めて,ながめて,23220,9,9
顔つき,かおつき,23220,8,10
物珍し,ものめずらし,23220,0,0
ちらちら,ちらちら,23220,2,2
見つめて,みつめて,23220,9,9
眺めている,ながめている,4064,14,44
物珍しそうにそして,ものめずらしそうにそして,4064,14,44
感動している,かんどうしている,4064,14,44
落ち,おち,23220,9,9
テンション,てんしょん,23220,8,10
ズタボロ,ズタボロ,23220,8,10
落ち込んでる,おちこんでる,58162,14,44
ダメよ,ダメよ,23220,9,9
ぼんやり,ぼんやり,4064,2,2
見つめる,みつめる,4064,9,9
沢山の,たくさんの,4064,0,0
行き交う,いきかう,4064,9,9
様子,ようす,23220,8,10
見える,みえる,23220,9,9
心配で,しんぱいで,23220,0,0
たまら,たまら,23220,9,9
厳しく,きびしく,23220,0,0
たまらない,たまらない,44146,14,44
慣れて,なれて,23220,9,9
手際,てぎわ,23220,8,10
良い,よい,23220,0,0
慣れている,なれている,5399,14,44
騒ぎ,さわぎ,23220,9,9
出した,だした,23220,9,9
上手,じょうず,23220,0,0
イマガクシュウチュウ,イマガクシュウチュウ,23220,8,17
オフィス,おふぃす,23220,8,10
ビル,びる,23220,8,10
13,13,23220,8,18
オフィスビル,おふぃすびる,4064,14,44
ブーブー,ブーブ,23220,8,10
なされた,なされた,23220,9,9
慣れ,なれ,23220,9,9
買い物慣れしてる,かいものなれしてる,4064,14,44
綺麗だ,きれいだ,23220,0,0
思ってる,おもってる,4064,14,44
大嫌いだった,だいきらいだった,23220,0,0
対応,たいおう,23220,8,17
こっそり,こっそり,23220,2,2
配信,はいしん,23220,8,17
済み,すみ,23220,8,10
対応パッチ,たいおうぱっち,8154,14,44
配信済み,はいしんすみ,60630,14,44
まとも,まとも,23220,0,0
まともツッコミ,まともツッコミ,4064,14,44
入れてる,いれてる,4064,14,44
あんなの,あんなの,4819,14,44
あくまで,あくまで,23220,2,2
IT,IT,23220,8,14
視点,してん,23220,8,10
IT技術者,ITぎじゅつしゃ,4064,14,44
笑って,わらって,23220,9,9
無理,むり,4064,8,17
言った,いった,4064,9,9
苦手だったり,にがてだったり,4064,0,0
持って,もって,23220,9,9
指差し,ゆびさし,23220,9,9
そのまま,そのまま,23220,2,2
要求,ようきゅう,23220,8,17
持っていた,もっていた,61657,14,44
黙って,だまって,23220,9,9
こそこそ,こそこそ,23220,2,2
作業,さぎょう,4064,8,17
作業してたの,さぎょうしてたの,52032,14,44
向く,むく,23220,9,9
比べたら,くらべたら,23220,9,9
足元,あしもと,23220,8,10
及ば,およば,23220,9,9
今度,こんど,23220,8,19
妙な,みょうな,23220,0,0
脱力,だつりょく,23220,8,10
襲わ,おそわ,23220,9,9
脱力感,だつりょくかん,4064,14,44
はっきり,はっきり,23220,2,2
定義,ていぎ,23220,8,17
定義する,ていぎする,4064,14,44
したい,したい,17309,14,44
シグモイド,シグモイド,23220,8,10
関数,かんすう,23220,8,10
だの,だの,23220,10,23
交差,こうさ,23220,8,17
エントロピー,エントロピ,23220,8,10
そういった,そういった,23220,6,7
並んで,ならんで,23220,9,9
シグモイド関数,シグモイドかんすう,16189,14,44
交差エントロピー,こうさエントロピ,59955,14,44
正解,せいかい,23220,8,10
なっている,なっている,4064,14,44
みよう,みよう,23220,12,35
挑戦してみよう,ちょうせんしてみよう,38347,14,44
最初,さいしょ,4064,8,19
既定,きてい,23220,8,10
路線,ろせん,23220,8,10
既定路線,きていろせん,183,14,44
融合,ゆうごう,23220,8,17
融合された,ゆうごうされた,4064,14,44
重要な,じゅうような,23220,0,0
教わった,おそわった,23220,9,9
ます,ます,23220,12,35
ファイト,ふぁいと,23220,8,10
朱美さん,あけみさん,4064,14,44
定時,ていじ,23220,8,10
帰り,かえり,23220,8,10
ラッシュ,らっしゅ,23220,8,17
揉ま,もま,23220,9,9
定時帰り,ていじかえり,24264,14,44
横浜線,よこはません,4064,14,44
保存,ほぞん,23220,8,17
一石二鳥,いっせきにちょう,23220,8,10
保存できる,ほぞんできる,4064,14,44
ないし,ないし,23220,10,23
門,もん,23220,8,10
眺め,ながめ,4064,8,10
うっとり,うっとり,23220,8,17
急か,せか,23220,9,9
うっとりしている,うっとりしている,2183,14,44
ふ,ふ,4064,8,10
ふっ,ふっ,23220,11,26
いたし,いたし,23220,9,9
なぜなら,なぜなら,23220,5,5
材料,ざいりょう,23220,8,10
ぎっしり,ぎっしり,23220,2,2
３人分,３にんふん,4064,14,44
んだー,んだ,23220,4,4
どうでも,どうでも,23220,2,2
爽やか,爽やか,23220,0,0
反則,はんそく,23220,8,17
顔立ち,かおだち,23220,8,10
すっきり,すっきり,23220,2,2
同,どう,23220,11,25
世代,せだい,23220,8,10
人気,にんき,23220,8,10
爽やかすぎる,爽やかすぎる,4064,14,44
反則ない,はんそくない,33629,14,44
していて,していて,59975,14,44
同世代,どうせだい,4064,14,44
口,こう,4064,8,10
別の,べつの,4064,0,0
いやいや,いやいや,23220,7,7
深呼吸,しんこきゅう,4064,8,17
えいっと,えいっと,23220,2,2
近郊,きんこう,23220,8,10
走る,はしる,4064,9,9
同姓同名,どうせいどうめい,23220,8,10
東京都近郊,とうきょうときんこう,4064,14,44
Web,Web,23220,8,14
構築,こうちく,23220,8,17
アクセス,あくせす,23220,8,17
許可,きょか,23220,8,17
80,80,23220,8,18
番,ばん,23220,12,31
構築した,こうちくした,4064,14,44
Webサーバー,Webさーばー,4064,14,44
許可する,きょかする,51825,14,44
80番ポート,80ばんポート,4064,14,44
珍しく,めずらしく,23220,0,0
素直だ,すなおだ,23220,0,0
されど,されど,4064,5,5
はぁ〜,は,23220,10,22
それ〜,それ,23220,6,6
ますぅ〜,ます,23220,12,35
一回,一かい,47087,14,44
お願いしますぅ〜,おねがいします,44443,14,44
記録,きろく,23220,8,17
残した,のこした,4064,9,9
文字,もじ,23220,8,10
一文字,いちもんじ,4064,8,16
消して,けして,23220,9,9
純粋に,じゅんすいに,4064,0,0
素直な,すなおな,23220,0,0
思っていた,おもっていた,4064,14,44
おっ,おっ,23220,12,35
吉川,よしかわ・きっかわ・よかわ,23220,8,15
来た,来た,23220,9,9
吉川さん,よしかわ・きっかわ・よかわさん,4064,14,44
無言,むごん,23220,8,10
続いて,つづいて,4064,9,9
隅,すみ,23220,8,10
定員,ていいん,23220,8,10
4,4,23220,8,18
4名,4めい,4064,14,44
悪,わる,23220,0,0
取り付け,とりつけ,23220,8,10
オレ,おれ,23220,8,10
悪さ,わるさ,4064,14,44
認証システム取り付け,にんしょうしすてむとりつけ,4064,14,44
できたっ,できたっ,4064,14,44
サツエイサレタカオガ,サツエイサレタカオガ,4064,8,17
エガオデハアリマセン,エガオデハアリマセン,23220,8,17
気づいて,きづいて,23220,9,9
開発者側,かいはつしゃがわ,50797,14,44
視点なく,してんなく,30338,14,44
ユーザー側,ゆーざーがわ,4064,14,44
すんなり,すんなり,4064,2,2
飲み,のみ,23220,9,9
着く,つく,23220,9,9
時刻,じこく,23220,8,19
まもなく,まもなく,23220,2,2
１３,１３,23220,8,18
１３時,１３じ,556,14,44
さて,さて,23220,7,7
付き合った,つきあった,23220,9,9
みた,みた,23220,12,35
２週間後,２しゅうかんご,4064,14,44
してみた,してみた,29488,14,44
魅力的な,みりょくてきな,4064,14,44
絶妙な,ぜつみょうな,4064,0,0
きめ細かい,きめこまかい,23220,0,0
配慮,はいりょ,4064,8,17
なされて,なされて,23220,9,9
なされている,なされている,4064,14,44
開いた,あいた,23220,9,9
手元,てもと,23220,8,10
黒い,くろい,23220,0,0
真,ま,23220,11,27
四角の,しかくの,23220,0,0
媒体,ばいたい,23220,8,10
管理している,かんりしている,4064,14,44
真四角の,ましかくの,51385,14,44
料理,りょうり,4064,8,17
得意だった,とくいだった,23220,0,0
言ってしまった,いってしまった,44950,14,44
受け止める,うけとめる,23220,9,9
間もなく,まもなく,23220,2,2
１８,１８,23220,8,18
知らせる,しらせる,23220,9,9
チャイム,ちゃいむ,23220,8,10
鳴った,なった,23220,9,9
１８時,１８じ,4064,14,44
味見してみたい,あじみしてみたい,51604,14,44
なん,なん,23220,8,10
切り替え,きりかえ,23220,9,9
なくちゃ,なくちゃ,23220,12,33
やる,やる,23220,9,9
相場,そうば,23220,8,10
いくら,いくら,23220,2,2
いえ,いえ,23220,9,9
ども,ども,23220,10,23
買える,かえる,23220,9,9
値段,ねだん,23220,8,10
この辺り,このあたり,4064,14,44
中古物件いえ,ちゅうこぶっけんいえ,61843,14,44
値段ない,ねだんない,4064,14,44
調査,ちょうさ,23220,8,17
くれれば,くれれば,23220,12,35
横目,よこめ,23220,8,10
チラチラ,ちらちら,23220,2,2
すっごく,すっごく,23220,0,0
ムカ,ムカ,23220,8,17
してくれればいい,してくれればいい,42359,14,44
見てる,みてる,24286,14,44
代わり,かわり,23220,8,11
片付けて,かたづけて,23220,9,9
違いなかった,ちがいなかった,23220,0,0
忘れて,わすれて,23220,9,9
しまったら,しまったら,23220,12,35
人々,ひとびと,23220,8,10
世界,せかい,23220,8,10
危険性,きけんせい,4064,14,44
忘れてしまったら,わすれてしまったら,23294,14,44
乗っ取られてしまう,のっとられてしまう,4064,14,44
片付ける,かたづける,23220,9,9
べきだった,べきだった,23220,4,4
片付けた,かたづけた,4064,9,9
決めつけちゃ,きめつけちゃ,23220,9,9
今では,いまでは,23220,2,2
あらゆる,あらゆる,23220,1,1
管理しようしてる,かんりしようしてる,32792,14,44
部屋中,へやちゅう,31183,14,44
件,けん,23220,8,10
主語,しゅご,23220,8,10
そっくり,そっくり,23220,2,2
置き,おき,23220,9,9
換えて,かえて,23220,9,9
言ってたことある,いってたことある,53997,14,44
置き換えてしまっていない,おきかえてしまっていない,4064,14,44
要素,ようそ,23220,8,10
すれば,すれば,23220,9,9
提案すればいい,ていあんすればいい,4064,14,44
金曜,きんよう,23220,8,19
混んで,こんで,23220,9,9
金曜以外,きんよういがい,3362,14,44
彼氏,かれし,23220,8,10
あんまりじゃ,あんまりじゃ,23220,0,0
ポケット,ぽけっと,23220,8,10
差し出して,さしだして,23220,9,9
一体,いったい,23220,2,2
何者,なにもの,23220,8,10
確かだ,たしかだ,23220,0,0
一体何者,いったいなにもの,4064,14,44
魔法使いないの,まほうつかいないの,4064,14,44
やってくる,やってくる,23220,9,9
ぱ,ぱ,23220,8,10
たん,たん,23220,8,10
消えて,きえて,23220,9,9
ぱたん,ぱたん,18402,14,44
すると,すると,23220,5,5
十字,じゅうじ,23220,8,10
型,けい,23220,12,29
引き,ひき,23220,9,9
マス,ます,23220,8,10
書き添えた,かきそえた,23220,9,9
十字型,じゅうじけい,19059,14,44
２本,２ほん,4064,14,44
無,む,23220,11,28
茶,ちゃ,23220,8,10
振り,ぶり,23220,12,29
無茶振り,むちゃぶり,9550,14,44
なんとなく,なんとなく,23220,2,2
遥かに,はるかに,23220,0,0
超えて,こえて,23220,9,9
していた,していた,4064,14,44
超えている,こえている,4064,14,44
床,ゆか,23220,8,10
ぺ,ぺ,23220,8,10
座り,すわり,23220,9,9
ぺたん,ぺたん,4064,14,44
ヒミツ,ひみつ,23220,8,10
風景,ふうけい,23220,8,10
歩いて,あるいて,23220,9,9
長い,ながい,23220,0,0
下り坂,くだりざか,4064,8,10
見えて,みえて,23220,9,9
見慣れない,みなれない,4064,14,44
歩いていく,あるいていく,3533,14,44
動揺,どうよう,23220,8,17
消え失せて,きえうせて,23220,9,9
消え失せている,きえうせている,20448,14,44
センス,せんす,4064,8,10
よっぽど,よっぽど,4064,2,2
見つめた,みつめた,23220,9,9
視線,しせん,4064,8,10
映って,うつって,23220,9,9
求める,もとめる,23220,9,9
やら,やら,23220,10,23
押された,おされた,4064,14,44
うっ,うっ,23220,9,9
怒り,おこり,23220,8,10
いい加減に,いいかげんに,23220,0,0
怒り顔,おこりかお,4064,14,44
手渡す,てわたす,23220,9,9
するする,するする,23220,2,2
皮,かわ,4064,8,10
剥き,むき,23220,9,9
すり鉢,すりばち,23220,8,10
ごしごし,ごしごし,23220,2,2
すり,すり,23220,9,9
っけ,っけ,23220,10,24
雨上がり,あめあがり,23220,8,10
午後,ごご,23220,8,19
身体,しんたい,23220,8,10
照らして,てらして,23220,9,9
入ってくる,はいってくる,36005,14,44
世話,せわ,23220,8,17
自動,じどう,23220,8,10
アップロード,アップロード,23220,8,17
くれて,くれて,23220,12,35
ディープ,ディープ,23220,0,0
ラーニング,ラーニング,23220,8,10
見分け,みわけ,23220,9,9
アップロードしてくれて,アップロードしてくれて,4064,14,44
ディープラーニング,ディープラーニング,4064,14,44
学習させて,がくしゅうさせて,11748,14,44
見分けられること出来たら,みわけられることできたら,20998,14,44
計算,けいさん,23220,8,17
ついで,ついで,23220,8,11
一緒に,いっしょに,23220,0,0
計算する,けいさんする,4064,14,44
計算していたしれない,けいさんしていたしれない,6327,14,44
失敗,しっぱい,23220,8,17
ですぅ〜,です,23220,3,3
ください〜,ください,23220,12,35
撮影失敗,さつえいしっぱい,6138,14,44
身,み,23220,8,10
乗り出して,のりだして,23220,9,9
続き,つづき,23220,8,10
出そう,だそう,33439,9,9
降り続いて,ふりつづいて,23220,9,9
ターゲット,たーげっと,23220,8,10
余地,よち,23220,8,10
振ら,ふら,23220,9,9
いいから,いいから,23220,0,0
振らなくて,ふらなくて,20448,14,44
気分,きぶん,4064,8,10
転換,てんかん,23220,8,17
楽しんで,たのしんで,23220,9,9
気分転換,きぶんてんかん,20448,14,44
決めて,きめて,23220,9,9
何？,何？,23220,8,10
聞く,きく,23220,9,9
聞くの,きくの,4307,14,44
話しれない,はなししれない,13378,14,44
実家,じっか,23220,8,10
長野,ながの,23220,8,15
関東,かんとう,23220,8,15
去年,きょねん,23220,8,19
入学,にゅうがく,23220,8,17
住む,すむ,4064,9,9
入学した,にゅうがくした,11640,14,44
怒鳴り,どなり,23220,8,10
家中,いえじゅう,4064,8,10
響いた,ひびいた,23220,9,9
怒鳴り声,どなりこえ,25287,14,44
答えて,こたえて,23220,9,9
十分に,じゅうぶんに,23220,0,0
きれて,きれて,23220,9,9
Problem:AI,Problem:AI,1170,14,44
だけど,だけど,23220,5,5
最初の,さいしょの,23220,0,0
終わった,おわった,23220,9,9
個,こ,23220,12,31
ずつ,ずつ,23220,12,29
いっか,いっか,23220,8,10
一個ずつ,一こずつ,4064,14,44
作れ,つくれ,23220,9,9
作れない,つくれない,14135,14,44
あー,あー,4064,7,7
手前,てまえ,4064,8,10
三角,さんかく,23220,0,0
屋根,やね,23220,8,10
対称,たいしょう,23220,8,10
三角屋根,さんかくやね,46613,14,44
線対称,せんたいしょう,34817,14,44
インターネット,いんたーねっと,23220,8,10
越し,こし,23220,8,10
プラン,ぷらん,23220,8,10
キッド,キッド,23220,8,16
インターネット越し,いんたーねっとこし,4064,14,44
余って,あまって,23220,9,9
わけじゃ,わけじゃ,23220,4,4
素直に,すなおに,23220,0,0
余ってるない,あまってるない,26355,14,44
嫌です,いやです,23220,0,0
増えたら,ふえたら,23220,9,9
持ち,もち,23220,9,9
ませ,ませ,23220,12,35
南くんの,みなみくんの,4064,14,44
こちら,こちら,23220,6,6
信じ,しんじ,23220,9,9
な〜い,ない,23220,12,33
本当にいない,ほんとうにいない,4064,14,44
してるの,してるの,4064,14,44
使えば,つかえば,23220,9,9
幸せに,しあわせに,4064,0,0
なれる,なれる,23220,9,9
聞けば,きけば,23220,9,9
ペース,ぺーす,23220,8,10
行か,いか,23220,9,9
そうだった,そうだった,23220,12,33
受ける,うける,23220,9,9
受けるの,うけるの,4064,14,44
IT技術者ない,ITぎじゅつしゃない,56323,14,44
稀に,まれに,23220,0,0
ゼロ,ぜろ,23220,8,18
デイ,でい,23220,8,10
０,０,23220,8,18
以内,いない,23220,12,32
対策,たいさく,4064,8,10
完了,かんりょう,23220,8,17
公,こう,23220,8,10
業界,ぎょうかい,23220,8,10
常識,じょうしき,23220,8,10
ゼロデイ攻撃,ぜろでいこうげき,4064,14,44
０日以内,０にちいない,59677,14,44
しなくてならない,しなくてならない,4064,14,44
存在してしまうことある,そんざいしてしまうことある,17731,14,44
完了した,かんりょうした,4064,14,44
されるの,されるの,61171,14,44
セキュリティー業界,せきゅりてぃぎょうかい,4064,14,44
誤解,ごかい,4064,8,17
招く,まねく,23220,9,9
やめて,やめて,23220,9,9
気力,きりょく,23220,8,10
失せて,うせて,23220,9,9
ただし,ただし,23220,5,5
味付け,あじつけ,23220,8,17
手伝った,てつだった,23220,9,9
伝説,でんせつ,23220,8,10
数しれない,かずしれない,23220,0,0
勢い,いきおい,23220,2,2
取って,とって,23220,9,9
取ってきてしまう,とってきてしまう,4064,14,44
表,おもて,23220,8,10
線表,せんおもて,7105,14,44
味方,みかた,23220,8,17
手のひら,てのひら,4064,8,10
返さ,かえさ,23220,9,9
ようで,ようで,23220,4,4
窮地,きゅうち,23220,8,10
陥る,おちいる,23220,9,9
返された,かえされた,21827,14,44
守って,まもって,23220,9,9
体現,たいげん,23220,8,17
体現していた,たいげんしていた,49363,14,44
守ってあげたくなってしまう,まもってあげたくなってしまう,4064,14,44
大好きだ,だいすきだ,23220,0,0
しょんぼり,しょんぼり,23220,2,2
後ろ姿,うしろすがた,23220,8,10
なんとも,なんとも,23220,2,2
出来事,できごと,23220,8,10
現して,あらわして,23220,9,9
たとえ,たとえ,23220,2,2
泣きじゃくって,なきじゃくって,23220,9,9
心頭,しんとう,23220,8,10
鬼,おに,23220,8,10
顔して,かおして,39013,14,44
泣きじゃくっていて,なきじゃくっていて,18199,14,44
怒り心頭,おこりしんとう,4064,14,44
映るの,うつるの,4064,14,44
内心,ないしん,23220,2,2
つつ,つつ,23220,10,23
情熱,じょうねつ,23220,8,10
今朝,けさ,23220,8,19
ふさぎ,ふさぎ,23220,9,9
込み,こみ,23220,9,9
分けて,わけて,23220,9,9
もらえた,もらえた,23220,12,35
情熱さ,じょうねつさ,45117,14,44
ふさぎ込みがちだった,ふさぎこみがちだった,4064,14,44
印刷,いんさつ,23220,8,17
ずれて,ずれて,23220,9,9
思わ,おもわ,23220,9,9
細かい,こまかい,23220,0,0
削除,さくじょ,23220,8,17
求めた,もとめた,23220,9,9
印刷した,いんさつした,42117,14,44
ずれている,ずれている,4064,14,44
思われる,おもわれる,57625,14,44
削除する,さくじょする,4064,14,44
読んだ,よんだ,4064,9,9
わから,わから,23220,9,9
理解できる,りかいできる,4064,14,44
吹いた,ふいた,23220,9,9
冷たい,つめたい,4064,0,0
短い,みじかい,23220,0,0
髪,かみ,4064,8,10
揺らす,ゆらす,23220,9,9
売上,うりあげ,4064,8,10
ピンと,ぴんと,23220,2,2
使って,つかって,4064,9,9
言われて,いわれて,4064,14,44
来るない,来るない,2240,14,44
サツエイセイコウ,サツエイセイコウ,23220,8,17
してほしい,してほしい,4064,14,44
光,ひかり,23220,8,10
影,かげ,23220,8,10
収穫,しゅうかく,23220,8,17
登り,のぼり,23220,9,9
広く,ひろく,23220,0,0
通路,つうろ,4064,8,10
突き当たり,つきあたり,23220,8,10
広くない,ひろくない,4064,14,44
入る,はいる,23220,9,9
ベッド,べっど,4064,8,10
横向き,よこむき,23220,8,10
寝,ね,23220,9,9
転がり,ころがり,23220,9,9
向こう側,むこうがわ,23220,8,10
向けて,むけて,23220,9,9
検索,けんさく,23220,8,17
サイト,さいと,23220,8,10
引っかかり,ひっかかり,23220,9,9
次,つぎ,23220,8,10
以降,いこう,23220,8,19
ずらり,ずらり,23220,2,2
表示,ひょうじ,23220,8,17
弊社製品,へいしゃせいひん,4064,14,44
検索する,けんさくする,33333,14,44
製品情報サイト,せいひんじょうほうさいと,4064,14,44
次以降,つぎいこう,4064,14,44
表示される,ひょうじされる,14042,14,44
改造する,かいぞうする,4064,14,44
起きた,おきた,23220,9,9
整理,せいり,23220,8,17
沈黙,ちんもく,4064,8,17
ついていない,ついていない,52875,14,44
一瞬間,一しゅんかん,52112,14,44
出来た,できた,23220,9,9
ぞー,ぞ,23220,10,24
豚肉,ぶたにく,23220,8,10
じゃがいも,じゃがいも,4064,8,10
人参,にんじん,23220,8,10
玉ねぎ,たまねぎ,23220,8,10
整って,ととのって,23220,9,9
バランス,ばらんす,4064,8,10
大きさ,おおきさ,20448,14,44
整っていて,ととのっていて,48471,14,44
騙して,だまして,23220,9,9
わからない,わからない,4064,14,44
戻った,もどった,23220,9,9
見事に,みごとに,23220,0,0
操る,あやつる,23220,9,9
出逢った,であった,23220,9,9
たくさんの,たくさんの,23220,0,0
見えたり,みえたり,23220,9,9
共感,きょうかん,23220,8,17
抱いた,いだいた,23220,9,9
実現,じつげん,23220,8,17
怪しい,あやしい,23220,0,0
さも,さも,23220,2,2
当然の,とうぜんの,4064,0,0
実現できるどう,じつげんできるどう,4064,14,44
できます,できます,4064,14,44
信用してしまう,しんようしてしまう,7275,14,44
宿題,しゅくだい,23220,8,10
進歩,しんぽ,23220,8,17
進歩したない,しんぽしたない,7788,14,44
動く,うごく,4064,9,9
最悪な,さいあくな,23220,0,0
金曜日,きんようび,23220,8,19
最悪なの,さいあくなの,40606,14,44
聞いてあげて,きいてあげて,29534,14,44
見られたくない,みられたくない,31477,14,44
食べた,たべた,4064,9,9
甘い,あまい,23220,0,0
ルー,るー,23220,8,10
選択するなった,せんたくするなった,37714,14,44
食べれないことない,たべれないことない,4064,14,44
隣,となり,23220,8,10
得意,とくい,23220,0,0
満面,まんめん,23220,8,10
笑み,えみ,23220,8,10
祝福,しゅくふく,23220,8,17
祝福してくれる,しゅくふくしてくれる,43163,14,44
得意満面,とくいまんめん,4064,14,44
どんなに,どんなに,23220,6,8
連呼,れんこ,23220,8,17
もらい,もらい,23220,9,9
連呼して,れんこして,54416,14,44
もらいたいな〜って,もらいたいなって,4064,14,44
まともな,まともな,4064,0,0
愕然と,がくぜんと,23220,0,0
３つ目,３つめ,4064,14,44
愕然としている,がくぜんとしている,4064,14,44
さぁ〜,さあ,23220,7,7
拡散,かくさん,23220,8,17
介在,かいざい,23220,8,17
理解してなかった,りかいしてなかった,37510,14,44
介在している,かいざいしている,55189,14,44
感染した,かんせんした,4064,14,44
拡散している,かくさんしている,4064,14,44
学習してあげてる,がくしゅうしてあげてる,42976,14,44
考えよう,かんがえよう,23220,9,9
拒み,こばみ,23220,9,9
あっという間,あっというま,23220,8,19
こぼれ落ちて,こぼれおちて,23220,9,9
考えていた,かんがえていた,4064,14,44
考えようした,かんがえようした,10042,14,44
曖昧な,あいまいな,23220,0,0
要件,ようけん,23220,8,10
ほぼ,ほぼ,4064,2,2
法則,ほうそく,23220,8,10
存在する,そんざいする,9477,14,44
見つかった,みつかった,23220,9,9
持ってる,もってる,4064,14,44
ものすごく,ものすごく,23220,0,0
ほっと,ほっと,23220,2,2
おい,おい,23220,7,7
歩,ほ,23220,12,31
間違う,まちがう,23220,9,9
美味し,おいし,23220,0,0
おかしく,おかしく,23220,0,0
一歩,一ほ,58900,14,44
美味しそう,おいしそう,25804,14,44
出てきて,でてきて,842,14,44
おかしくない,おかしくない,4064,14,44
嫌な,いやな,23220,0,0
過ぎ,すぎ,23220,9,9
